"entrezID","genename"
"10238","WDR68"
"10239","AP3S2"
"10240","MRPS31"
"10241","CALCOCO2"
"10242","KCNMB2"
"10243","GPHN"
"10244","RABEPK"
"10245","TIMM17B"
"10246","SLC17A2"
"10247","HRSP12"
"10248","POP7"
"10249","GLYAT"
"10250","SRRM1"
"10251","SPRY3"
"10252","SPRY1"
"10253","SPRY2"
"10254","STAM2"
"10255","HCG9"
"10256","CNKSR1"
"10257","ABCC4"
"10260","DENND4A"
"10261","IGSF6"
"10262","SF3B4"
"10263","CDK2AP2"
"10265","IRX5"
"10266","RAMP2"
"10267","RAMP1"
"10268","RAMP3"
"10269","ZMPSTE24"
"10270","AKAP8"
"10272","FSTL3"
"10273","STUB1"
"10274","STAG1"
"10276","NET1"
"10277","UBE4B"
"10278","EFS"
"10279","PRSS16"
"10280","SIGMAR1"
"10281","DSCR4"
"10282","BET1"
"10283","SDCCAG10"
"10284","SAP18"
"10285","SMNDC1"
"10286","BCAS2"
"10287","RGS19"
"10288","LILRB2"
"10289","EIF1B"
"10290","SPEG"
"10291","SF3A1"
"10293","TRAIP"
"10294","DNAJA2"
"10295","BCKDK"
"10296","MAEA"
"10297","APC2"
"10298","PAK4"
"10299","MARCH6"
"10300","KATNB1"
"10302","SNAPC5"
"10307","APBB3"
"10308","ZNF267"
"10309","CCNO"
"10311","DSCR3"
"10312","TCIRG1"
"10313","RTN3"
"10314","LANCL1"
"10316","NMUR1"
"10317","B3GALT5"
"10318","TNIP1"
"10319","LAMC3"
"10320","IKZF1"
"10321","CRISP3"
"10322","SMYD5"
"10324","KBTBD10"
"10325","RRAGB"
"10326","SIRPB1"
"10327","AKR1A1"
"10328","COX4NB"
"10329","TMEM5"
"10330","CNPY2"
"10331","B3GNT3"
"10332","CLEC4M"
"10333","TLR6"
"10335","MRVI1"
"10336","PCGF3"
"10342","TFG"
"10343","PKDREJ"
"10344","CCL26"
"10345","TRDN"
"10346","TRIM22"
"10347","ABCA7"
"10349","ABCA10"
"10350","ABCA9"
"10351","ABCA8"
"10352","WARS2"
"10357","HMGB1L1"
"10360","NPM3"
"10361","NPM2"
"10362","HMG20B"
"10363","HMG20A"
"10365","KLF2"
"10367","CBARA1"
"10368","CACNG3"
"10369","CACNG2"
"10370","CITED2"
"10371","SEMA3A"
"10376","TUBA1B"
"10379","IRF9"
"10380","BPNT1"
"10381","TUBB3"
"10382","TUBB4"
"10383","TUBB2C"
"10384","BTN3A3"
"10385","BTN2A2"
"10388","SYCP2"
"10389","SCML2"
"10390","CEPT1"
"10391","CORO2B"
"10392","NOD1"
"10393","ANAPC10"
"10394","PRG3"
"10395","DLC1"
"10396","ATP8A1"
"10397","NDRG1"
"10398","MYL9"
"10399","GNB2L1"
"10400","PEMT"
"10401","PIAS3"
"10402","ST3GAL6"
"10403","NDC80"
"10404","PGCP"
"10406","WFDC2"
"10407","SPAG11B"
"10409","BASP1"
"10410","IFITM3"
"10411","RAPGEF3"
"10412","TINP1"
"10413","YAP1"
"10417","SPON2"
"10418","SPON1"
"10419","PRMT5"
"10420","TESK2"
"10421","CD2BP2"
"10422","UBAC1"
"10423","CDIPT"
"10424","PGRMC2"
"10425","ARIH2"
"10426","TUBGCP3"
"10427","SEC24B"
"10428","CFDP1"
"10430","TMEM147"
"10431","TIMM23"
"10432","RBM14"
"10434","LYPLA1"
"10435","CDC42EP2"
"10436","EMG1"
"10437","IFI30"
"10438","C1D"
"10439","OLFM1"
"10440","TIMM17A"
"10443","N4BP2L2"
"10444","ZER1"
"10445","MCRS1"
"10446","LRRN2"
"10447","FAM3C"
"10449","ACAA2"
"10450","PPIE"
"10451","VAV3"
"10452","TOMM40"
"10454","MAP3K7IP1"
"10455","PECI"
"10456","HAX1"
"10457","GPNMB"
"10458","BAIAP2"
"10459","MAD2L2"
"10460","TACC3"
"10461","MERTK"
"10462","CLEC10A"
"10463","SLC30A9"
"10464","PIBF1"
"10465","PPIH"
"10466","COG5"
"10467","ZNHIT1"
"10468","FST"
"10469","TIMM44"
"10471","PFDN6"
"10472","ZNF238"
"10473","HMGN4"
"10474","TADA3L"
"10475","TRIM38"
"10476","ATP5H"
"10477","UBE2E3"
"10478","SLC25A17"
"10479","SLC9A6"
"10480","EIF3M"
"10481","HOXB13"
"10482","NXF1"
"10483","SEC23B"
"10484","SEC23A"
"10485","C1orf61"
"10486","CAP2"
"10487","CAP1"
"10488","CREB3"
"10489","LRRC41"
"10490","VTI1B"
"10491","CRTAP"
"10492","SYNCRIP"
"10493","VAT1"
"10494","STK25"
"10495","ENOX2"
"10497","UNC13B"
"10498","CARM1"
"10499","NCOA2"
"10500","SEMA6C"
"10501","SEMA6B"
"10505","SEMA4F"
"10507","SEMA4D"
"10509","SEMA4B"
"10512","SEMA3C"
"10513","APPBP2"
"10514","MYBBP1A"
"10516","FBLN5"
"10517","FBXW10"
"10518","CIB2"
"10519","CIB1"
"10520","ZNF211"
"10521","DDX17"
"10522","DEAF1"
"10523","CHERP"
"10524","KAT5"
"10525","HYOU1"
"10526","IPO8"
"10527","IPO7"
"10528","NOP56"
"10529","NEBL"
"10531","PITRM1"
"10533","ATG7"
"10534","SSSCA1"
"10535","RNASEH2A"
"10536","LEPREL2"
"10537","UBD"
"10538","BATF"
"10539","GLRX3"
"10540","DCTN2"
"10541","ANP32B"
"10542","HBXIP"
"10544","PROCR"
"10548","TM9SF1"
"10549","PRDX4"
"10550","ARL6IP5"
"10551","AGR2"
"10552","ARPC1A"
"10553","HTATIP2"
"10554","AGPAT1"
"10555","AGPAT2"
"10556","RPP30"
"10557","RPP38"
"10558","SPTLC1"
"10559","SLC35A1"
"10560","SLC19A2"
"10561","IFI44"
"10562","OLFM4"
"10563","CXCL13"
"10564","ARFGEF2"
"10565","ARFGEF1"
"10566","AKAP3"
"10567","RABAC1"
"10568","SLC34A2"
"10569","SLU7"
"10570","DPYSL4"
"10572","SIVA1"
"10573","MRPL28"
"10574","CCT7"
"10575","CCT4"
"10576","CCT2"
"10577","NPC2"
"10578","GNLY"
"10579","TACC2"
"10580","SORBS1"
"10581","IFITM2"
"10584","COLEC10"
"10585","POMT1"
"10586","MAB21L2"
"10587","TXNRD2"
"10588","MTHFS"
"10589","DRAP1"
"10590","SCGN"
"10591","C6orf108"
"10592","SMC2"
"10594","PRPF8"
"10595","ERN2"
"10598","AHSA1"
"10599","SLCO1B1"
"10600","USP16"
"10602","CDC42EP3"
"10603","SH2B2"
"10605","PAIP1"
"10606","PAICS"
"10607","TBL3"
"10608","MXD4"
"10609","SC65"
"10610","ST6GALNAC2"
"10611","PDLIM5"
"10612","TRIM3"
"10613","ERLIN1"
"10614","HEXIM1"
"10615","SPAG5"
"10616","RBCK1"
"10617","STAMBP"
"10618","TGOLN2"
"10620","ARID3B"
"10621","POLR3F"
"10622","POLR3G"
"10623","POLR3C"
"10625","IVNS1ABP"
"10626","TRIM16"
"10627","MYL12A"
"10628","TXNIP"
"10629","TAF6L"
"10630","PDPN"
"10631","POSTN"
"10632","ATP5L"
"10633","RASL10A"
"10634","GAS2L1"
"10635","RAD51AP1"
"10636","RGS14"
"10637","LEFTY1"
"10638","SPHAR"
"10640","EXOC5"
"10641","TUSC4"
"10642","IGF2BP1"
"10643","IGF2BP3"
"10644","IGF2BP2"
"10645","CAMKK2"
"10647","SCGB1D2"
"10648","SCGB1D1"
"10650","SLMO1"
"10651","MTX2"
"10652","YKT6"
"10653","SPINT2"
"10654","PMVK"
"10655","DMRT2"
"10656","KHDRBS3"
"10657","KHDRBS1"
"10658","CUGBP1"
"10659","CUGBP2"
"10660","LBX1"
"10661","KLF1"
"10663","CXCR6"
"10664","CTCF"
"10665","C6orf10"
"10666","CD226"
"10667","FARS2"
"10668","CGRRF1"
"10669","CGREF1"
"10670","RRAGA"
"10671","DCTN6"
"10672","GNA13"
"10673","TNFSF13B"
"10675","CSPG5"
"10677","AVIL"
"10678","B3GNT2"
"10681","GNB5"
"10682","EBP"
"10683","DLL3"
"10686","CLDN16"
"10687","PNMA2"
"10688","CRSP5"
"10690","FUT9"
"10691","GMEB1"
"10692","RRH"
"10693","CCT6B"
"10694","CCT8"
"10695","CNPY3"
"10699","CORIN"
"10712","C1orf2"
"10713","USP39"
"10714","POLD3"
"10715","LASS1"
"10716","TBR1"
"10717","AP4B1"
"10718","NRG3"
"10720","UGT2B11"
"10721","POLQ"
"10723","SLC12A7"
"10724","MGEA5"
"10725","NFAT5"
"10726","NUDC"
"10728","PTGES3"
"10730","YME1L1"
"10732","TCFL5"
"10733","PLK4"
"10734","STAG3"
"10735","STAG2"
"10736","SIX2"
"10738","RFPL3"
"10739","RFPL2"
"10741","RBBP9"
"10742","RAI2"
"10743","RAI1"
"10744","PTTG2"
"10745","PHTF1"
"10746","MAP3K2"
"10747","MASP2"
"10748","KLRA1"
"10749","KIF1C"
"10750","GRAP"
"10752","CHL1"
"10753","CAPN9"
"10755","GIPC1"
"10758","TRAF3IP2"
"10761","PLAC1"
"10762","NUP50"
"10763","NES"
"10765","JARID1B"
"10766","TOB2"
"10767","HBS1L"
"10768","AHCYL1"
"10769","PLK2"
"10771","ZMYND11"
"10772","FUSIP1"
"10773","ZBTB6"
"10775","POP4"
"10776","ARPP-19"
"10777","ARPP-21"
"10780","ZNF234"
"10781","ZNF266"
"10782","ZNF274"
"10783","NEK6"
"10785","WDR4"
"10786","SLC17A3"
"10787","NCKAP1"
"10788","IQGAP2"
"10791","VAMP5"
"10793","ZNF273"
"10794","ZNF460"
"10795","ZNF268"
"10797","MTHFD2"
"10798","OR5I1"
"10799","RPP40"
"10800","CYSLTR1"
"10801","SEPT9"
"10802","SEC24A"
"10803","CCR9"
"10804","GJB6"
"10806","SDCCAG8"
"10807","SDCCAG3"
"10808","HSPH1"
"10809","STARD10"
"10810","WASF3"
"10811","NOXA1"
"10813","UTP14A"
"10814","CPLX2"
"10815","CPLX1"
"10816","SPINT3"
"10817","FRS3"
"10818","FRS2"
"10825","NEU3"
"10826","C5orf4"
"10827","FAM114A2"
"10838","ZNF275"
"10840","ALDH1L1"
"10841","FTCD"
"10842","C7orf16"
"10844","TUBGCP2"
"10845","CLPX"
"10846","PDE10A"
"10847","SRCAP"
"10848","PPP1R13L"
"10849","CD3EAP"
"10850","CCL27"
"10851","MEP1AL4"
"10852","MEP1AL3"
"10853","MEP1AL2"
"10854","MEP1AL1"
"10855","HPSE"
"10856","RUVBL2"
"10857","PGRMC1"
"10858","CYP46A1"
"10859","LILRB1"
"10861","SLC26A1"
"10863","ADAM28"
"10864","SLC22A7"
"10865","ARID5A"
"10866","HCP5"
"10867","TSPAN9"
"10868","USP20"
"10869","USP19"
"10870","HCST"
"10871","CD300C"
"10873","ME3"
"10874","NMU"
"10875","FGL2"
"10876","FAM12A"
"10877","CFHR4"
"10878","CFHR3"
"10879","SMR3B"
"10880","ACTL7B"
"10881","ACTL7A"
"10882","C1QL1"
"10884","MRPS30"
"10885","WDR3"
"10886","NPFFR2"
"10887","PROKR1"
"10888","GPR83"
"10890","RAB10"
"10891","PPARGC1A"
"10892","MALT1"
"10893","MMP24"
"10894","LYVE1"
"10896","OCLM"
"10897","YIF1A"
"10898","CPSF4"
"10899","JTB"
"10900","RUNDC3A"
"10901","DHRS4"
"10902","BRD8"
"10903","MTMR11"
"10904","BLCAP"
"10905","MAN1A2"
"10906","TRAFD1"
"10907","TXNL4A"
"10908","PNPLA6"
"10910","SUGT1"
"10911","UTS2"
"10912","GADD45G"
"10913","EDAR"
"10914","PAPOLA"
"10915","TCERG1"
"10916","MAGED2"
"10917","BTNL3"
"10919","EHMT2"
"10920","COPS8"
"10921","RNPS1"
"10922","FASTK"
"10923","SUB1"
"10924","SMPDL3A"
"10926","DBF4"
"10927","SPIN1"
"10928","RALBP1"
"10929","SFRS2B"
"10930","APOBEC2"
"10933","MORF4L1"
"10934","MORF4"
"10935","PRDX3"
"10936","GPR75"
"10938","EHD1"
"10939","AFG3L2"
"10940","POP1"
"10941","UGT2A1"
"10942","PRSS21"
"10943","MSL3"
"10944","C11orf58"
"10945","KDELR1"
"10946","SF3A3"
"10947","AP3M2"
"10948","STARD3"
"10949","HNRNPA0"
"10950","BTG3"
"10951","CBX1"
"10952","SEC61B"
"10953","TOMM34"
"10954","PDIA5"
"10955","SERINC3"
"10956","OS9"
"10957","PNRC1"
"10959","TMED2"
"10960","LMAN2"
"10961","ERP29"
"10962","MLLT11"
"10963","STIP1"
"10964","IFI44L"
"10965","ACOT2"
"10966","RAB40B"
"10969","EBNA1BP2"
"10970","CKAP4"
"10971","YWHAQ"
"10972","TMED10"
"10973","ASCC3"
"10974","C10orf116"
"10975","UQCR"
"10978","CLP1"
"10979","FERMT2"
"10980","COPS6"
"10981","RAB32"
"10982","MAPRE2"
"10983","CCNI"
"10985","GCN1L1"
"10987","COPS5"
"10988","METAP2"
"10989","IMMT"
"10990","LILRB5"
"10991","SLC38A3"
"10992","SF3B2"
"10993","SDS"
"10994","ILVBL"
"10998","SLC27A5"
"10999","SLC27A4"
"11000","SLC27A3"
"11001","SLC27A2"
"11004","KIF2C"
"11005","SPINK5"
"11006","LILRB4"
"11007","CCDC85B"
"11009","IL24"
"11010","GLIPR1"
"11011","TLK2"
"11012","KLK11"
"11013","TMSB15A"
"11014","KDELR2"
"11015","KDELR3"
"11016","ATF7"
"11017","SNRNP27"
"11018","TMED1"
"11019","LIAS"
"11020","RABL4"
"11021","RAB35"
"11022","TDRKH"
"11023","VAX1"
"11024","LILRA1"
"11025","LILRB3"
"11026","LILRA3"
"11027","LILRA2"
"11030","RBPMS"
"11031","RAB31"
"11033","ADAP1"
"11034","DSTN"
"11035","RIPK3"
"11036","GTF2A1L"
"11037","STON1"
"11040","PIM2"
"11041","B3GNT1"
"11043","MID2"
"11044","POLS"
"11045","UPK1A"
"11046","SLC35D2"
"11047","ADRM1"
"11051","NUDT21"
"11052","CPSF6"
"11054","OGFR"
"11055","ZPBP"
"11056","DDX52"
"11057","ABHD2"
"11059","WWP1"
"11060","WWP2"
"11061","LECT1"
"11062","DUS4L"
"11063","SOX30"
"11064","CEP110"
"11065","UBE2C"
"11066","SNRNP35"
"11067","C10orf10"
"11068","CYB561D2"
"11069","RAPGEF4"
"11070","TMEM115"
"11072","DUSP14"
"11073","TOPBP1"
"11074","TRIM31"
"11075","STMN2"
"11076","TPPP"
"11077","HSF2BP"
"11078","TRIOBP"
"11079","RER1"
"11080","DNAJB4"
"11081","KERA"
"11082","ESM1"
"11083","DIDO1"
"11085","ADAM30"
"11086","ADAM29"
"11091","WDR5"
"11092","C9orf9"
"11093","ADAMTS13"
"11094","C9orf7"
"11095","ADAMTS8"
"11096","ADAMTS5"
"11097","NUPL2"
"11098","PRSS23"
"11099","PTPN21"
"11100","HNRNPUL1"
"11101","ATE1"
"11102","RPP14"
"11103","KRR1"
"11104","KATNA1"
"11105","PRDM7"
"11107","PRDM5"
"11108","PRDM4"
"11112","HIBADH"
"11113","CIT"
"11116","FGFR1OP"
"11117","EMILIN1"
"11118","BTN3A2"
"11119","BTN3A1"
"11120","BTN2A1"
"11122","PTPRT"
"11123","RCAN3"
"11124","FAF1"
"11126","CD160"
"11127","KIF3A"
"11128","POLR3A"
"11129","SFRS16"
"11130","ZWINT"
"11131","CAPN11"
"11132","CAPN10"
"11133","KPTN"
"11135","CDC42EP1"
"11136","SLC7A9"
"11137","PWP1"
"11138","TBC1D8"
"11140","CDC37"
"11141","IL1RAPL1"
"11142","PKIG"
"11143","MYST2"
"11144","DMC1"
"11145","PLA2G16"
"11146","GLMN"
"11147","HHLA3"
"11148","HHLA2"
"11149","BVES"
"11151","CORO1A"
"11152","WDR45"
"11153","FICD"
"11154","AP4S1"
"11155","LDB3"
"11156","PTP4A3"
"11157","LSM6"
"11158","RABL2B"
"11159","RABL2A"
"11160","ERLIN2"
"11161","C14orf1"
"11162","NUDT6"
"11163","NUDT4"
"11164","NUDT5"
"11165","NUDT3"
"11166","SOX21"
"11167","FSTL1"
"11168","PSIP1"
"11169","WDHD1"
"11170","FAM107A"
"11171","STRAP"
"11172","INSL6"
"11173","ADAMTS7"
"11174","ADAMTS6"
"11176","BAZ2A"
"11177","BAZ1A"
"11178","LZTS1"
"11179","ZNF277"
"11180","WDR6"
"11181","TREH"
"11182","SLC2A6"
"11183","MAP4K5"
"11184","MAP4K1"
"11185","INMT"
"11186","RASSF1"
"11187","PKP3"
"11188","NISCH"
"11189","TNRC4"
"11190","CEP250"
"11193","WBP4"
"11194","ABCB8"
"11196","SEC23IP"
"11197","WIF1"
"11198","SUPT16H"
"11199","ANXA10"
"11200","CHEK2"
"11201","POLI"
"11202","KLK8"
"11211","FZD10"
"11212","PROSC"
"11213","IRAK3"
"11214","AKAP13"
"11215","AKAP11"
"11216","AKAP10"
"11217","AKAP2"
"11218","DDX20"
"11219","TREX2"
"11221","DUSP10"
"11222","MRPL3"
"11224","RPL35"
"11226","GALNT6"
"11227","GALNT5"
"11228","RASSF8"
"11230","PRAF2"
"11231","SEC63"
"11232","POLG2"
"11234","HPS5"
"11235","PDCD10"
"11236","RNF139"
"11237","RNF24"
"11238","CA5B"
"11240","PADI2"
"11243","PMF1"
"11244","ZHX1"
"11245","GPR176"
"11247","NXPH4"
"11248","NXPH3"
"11249","NXPH2"
"11250","GPR45"
"11251","GPR44"
"11252","PACSIN2"
"11253","MAN1B1"
"11254","SLC6A14"
"11255","HRH3"
"11258","DCTN3"
"11259","FILIP1L"
"11260","XPOT"
"11261","CHP"
"11262","SP140"
"11264","PXMP4"
"11266","DUSP12"
"11267","SNF8"
"11269","DDX19B"
"11270","NRM"
"11272","PRR4"
"11273","ATXN2L"
"11274","USP18"
"11275","KLHL2"
"11276","AP1GBP1"
"11277","TREX1"
"11278","KLF12"
"11279","KLF8"
"11280","SCN11A"
"11281","POU6F2"
"11282","MGAT4B"
"11283","CYP4F8"
"11284","PNKP"
"11285","B4GALT7"
"11309","SLCO2B1"
"11311","VPS45"
"11313","LYPLA2"
"11314","CD300A"
"11315","PARK7"
"11316","COPE"
"11317","RBPJL"
"11318","GPR182"
"11319","ECD"
"11320","MGAT4A"
"11321","GPN1"
"11322","TMC6"
"11325","DDX42"
"11326","VSIG4"
"11328","FKBP9"
"11329","STK38"
"11330","CTRC"
"11331","PHB2"
"11332","ACOT7"
"11333","PDAP1"
"11334","TUSC2"
"11335","CBX3"
"11336","EXOC3"
"11337","GABARAP"
"11338","U2AF2"
"11339","OIP5"
"11340","EXOSC8"
"11341","SCRG1"
"11342","RNF13"
"11343","MGLL"
"11344","TWF2"
"11345","GABARAPL2"
"11346","SYNPO"
"22794","CASC3"
"22795","NID2"
"22796","COG2"
"22797","TFEC"
"22798","LAMB4"
"22800","RRAS2"
"22801","ITGA11"
"22802","CLCA4"
"22803","XRN2"
"22806","IKZF3"
"22807","IKZF2"
"22808","MRAS"
"22809","ATF5"
"22817","NR1I4"
"22818","COPZ1"
"22820","COPG"
"22821","RASA3"
"22822","PHLDA1"
"22823","MTF2"
"22824","HSPA4L"
"22826","DNAJC8"
"22827","PUF60"
"22828","RBM16"
"22829","NLGN4Y"
"22832","KIAA1009"
"22834","ZNF652"
"22835","ZFP30"
"22836","RHOBTB3"
"22837","COBLL1"
"22838","RNF44"
"22839","DLGAP4"
"22841","RAB11FIP2"
"22843","PPM1E"
"22844","FRMPD1"
"22845","DOLK"
"22846","VASH1"
"22847","ZNF507"
"22848","AAK1"
"22849","CPEB3"
"22850","ADNP2"
"22852","ANKRD26"
"22853","LMTK2"
"22854","NTNG1"
"22856","CHSY1"
"22858","ICK"
"22859","LPHN1"
"22861","NLRP1"
"22862","FNDC3A"
"22863","KIAA0831"
"22864","R3HDM2"
"22865","SLITRK3"
"22866","CNKSR2"
"22868","FASTKD2"
"22869","ZNF510"
"22870","SAPS1"
"22871","NLGN1"
"22872","SEC31A"
"22873","DZIP1"
"22874","PLEKHA6"
"22875","ENPP4"
"22876","INPP5F"
"22877","MLXIP"
"22878","KIAA1012"
"22879","MON1B"
"22880","MORC2"
"22881","ANKRD6"
"22882","ZHX2"
"22883","CLSTN1"
"22884","WDR37"
"22885","ABLIM3"
"22887","FOXJ3"
"22888","UBOX5"
"22889","KIAA0907"
"22890","ZBTB1"
"22891","ZNF365"
"22893","BAHD1"
"22894","DIS3"
"22895","RPH3A"
"22897","CEP164"
"22898","DENND3"
"22899","ARHGEF15"
"22900","CARD8"
"22901","ARSG"
"22902","RUFY3"
"22903","BTBD3"
"22904","SBNO2"
"22905","EPN2"
"22906","TRAK1"
"22907","DHX30"
"22908","SACM1L"
"22909","MTMR15"
"22911","WDR47"
"22913","RALY"
"22914","KLRK1"
"22915","MMRN1"
"22916","NCBP2"
"22917","ZP1"
"22918","CD93"
"22919","MAPRE1"
"22920","KIFAP3"
"22921","MSRB2"
"22924","MAPRE3"
"22925","PLA2R1"
"22926","ATF6"
"22927","HABP4"
"22928","SEPHS2"
"22929","SEPHS1"
"22930","RAB3GAP1"
"22931","RAB18"
"22932","POMZP3"
"22933","SIRT2"
"22934","RPIA"
"22936","ELL2"
"22937","SCAP"
"22938","SNW1"
"22941","SHANK2"
"22943","DKK1"
"22944","KIN"
"22947","DUX4"
"22948","CCT5"
"22949","PTGR1"
"22950","SLC4A1AP"
"22953","P2RX2"
"22954","TRIM32"
"22955","SCMH1"
"22972","RAI5"
"22974","TPX2"
"22976","PAXIP1"
"22977","AKR7A3"
"22978","NT5C2"
"22979","EFR3B"
"22980","TCF25"
"22981","RP4-691N24.1"
"22982","DIP2C"
"22983","MAST1"
"22984","PDCD11"
"22985","ACIN1"
"22986","SORCS3"
"22987","SV2C"
"22989","MYH15"
"22990","PCNX"
"22992","FBXL11"
"22993","HMGXB3"
"22994","AZI1"
"22995","CEP152"
"22996","TTC39A"
"22997","IGSF9B"
"22998","LIMCH1"
"22999","RIMS1"
"23001","WDFY3"
"23002","DAAM1"
"23005","MAPKBP1"
"23007","PLCH1"
"23008","KLHDC10"
"23011","RAB21"
"23012","STK38L"
"23013","SPEN"
"23014","FBXO21"
"23015","GOLGA8A"
"23016","EXOSC7"
"23017","FAIM2"
"23019","CNOT1"
"23020","SNRNP200"
"23022","PALLD"
"23023","TMCC1"
"23024","PDZRN3"
"23025","UNC13A"
"23026","MYO16"
"23028","AOF2"
"23029","RBM34"
"23030","JMJD2B"
"23031","MAST3"
"23032","USP33"
"23033","DOPEY1"
"23034","SAMD4A"
"23035","PHLPPL"
"23036","ZNF292"
"23037","PDZD2"
"23038","WDTC1"
"23039","XPO7"
"23040","MYT1L"
"23041","MON2"
"23042","PDXDC1"
"23043","TNIK"
"23046","KIF21B"
"23047","PDS5B"
"23048","FNBP1"
"23049","SMG1"
"23051","ZHX3"
"23052","ENDOD1"
"23053","KIAA0913"
"23054","NCOA6"
"23057","NMNAT2"
"23059","CLUAP1"
"23060","ZNF609"
"23061","TBC1D9B"
"23062","GGA2"
"23063","WAPAL"
"23064","SETX"
"23065","KIAA0090"
"23066","CAND2"
"23067","SETD1B"
"23070","FTSJD2"
"23071","ERP44"
"23072","HECW1"
"23074","UHRF1BP1L"
"23075","SWAP70"
"23076","RRP1B"
"23077","MYCBP2"
"23078","KIAA0564"
"23080","AVL9"
"23081","JMJD2C"
"23082","PPRC1"
"23085","ERC1"
"23086","EXPH5"
"23087","TRIM35"
"23089","PEG10"
"23090","ZNF423"
"23091","ZC3H13"
"23092","ARHGAP26"
"23093","TTLL5"
"23094","SIPA1L3"
"23095","KIF1B"
"23096","IQSEC2"
"23097","CDC2L6"
"23098","SARM1"
"23099","ZBTB43"
"23101","MCF2L2"
"23102","TBC1D2B"
"23105","FSTL4"
"23107","MRPS27"
"23108","GARNL4"
"23109","DDN"
"23111","SPG20"
"23112","TNRC6B"
"23113","CUL9"
"23114","NFASC"
"23116","FAM179B"
"23117","LOC23117"
"23118","MAP3K7IP2"
"23119","HIC2"
"23120","ATP10B"
"23122","CLASP2"
"23125","CAMTA2"
"23126","POGZ"
"23127","GLT25D2"
"23129","PLXND1"
"23130","ATG2A"
"23131","GPATCH8"
"23132","RAD54L2"
"23133","PHF8"
"23135","JMJD3"
"23136","EPB41L3"
"23137","SMC5"
"23138","N4BP3"
"23139","MAST2"
"23140","ZZEF1"
"23141","ANKLE2"
"23142","DCUN1D4"
"23143","LRCH1"
"23144","ZC3H3"
"23145","SSPO"
"23148","NACAD"
"23149","FCHO1"
"23150","FRMD4B"
"23151","GRAMD4"
"23152","CIC"
"23154","NCDN"
"23155","CLCC1"
"23157","SEPT6"
"23158","TBC1D9"
"23160","WDR43"
"23161","SNX13"
"23162","MAPK8IP3"
"23163","GGA3"
"23164","MPRIP"
"23165","NUP205"
"23166","STAB1"
"23167","EFR3A"
"23168","RTF1"
"23169","SLC35D1"
"23170","TTLL12"
"23171","GPD1L"
"23172","FAM175B"
"23173","METAP1"
"23174","ZCCHC14"
"23175","LPIN1"
"23176","SEPT8"
"23177","CEP68"
"23178","PASK"
"23179","RGL1"
"23180","RFTN1"
"23181","DIP2A"
"23184","MESDC2"
"23185","LARP5"
"23186","RCOR1"
"23187","PHLDB1"
"23189","KANK1"
"23190","UBXN4"
"23191","CYFIP1"
"23192","ATG4B"
"23193","GANAB"
"23194","FBXL7"
"23195","MDN1"
"23196","FAM120A"
"23197","FAF2"
"23198","PSME4"
"23199","KIAA0182"
"23200","ATP11B"
"23201","FAM168A"
"23203","PMPCA"
"23204","ARL6IP1"
"23205","ACSBG1"
"23207","PLEKHM2"
"23208","SYT11"
"23209","MLC1"
"23210","JMJD6"
"23211","ZC3H4"
"23212","RRS1"
"23213","SULF1"
"23214","XPO6"
"23215","BAT2D1"
"23216","TBC1D1"
"23217","ZFR2"
"23218","NBEAL2"
"23219","FBXO28"
"23220","DTX4"
"23221","RHOBTB2"
"23223","RRP12"
"23224","SYNE2"
"23225","NUP210"
"23228","PLCL2"
"23229","ARHGEF9"
"23230","VPS13A"
"23231","KIAA0746"
"23232","TBC1D12"
"23233","EXOC6B"
"23234","DNAJC9"
"23235","SIK2"
"23236","PLCB1"
"23237","ARC"
"23239","PHLPP"
"23240","KIAA0922"
"23241","PACS2"
"23242","COBL"
"23243","ANKRD28"
"23244","PDS5A"
"23245","ASTN2"
"23246","BOP1"
"23247","KIAA0556"
"23248","RPRD2"
"23250","ATP11A"
"23251","KIAA1024"
"23252","OTUD3"
"23253","ANKRD12"
"23254","RP1-21O18.1"
"23255","KIAA0802"
"23256","SCFD1"
"23258","DENND5A"
"23259","DDHD2"
"23261","CAMTA1"
"23262","HISPPD1"
"23263","MCF2L"
"23264","ZC3H7B"
"23265","EXOC7"
"23266","LPHN2"
"23268","DNMBP"
"23269","MGA"
"23270","TSPYL4"
"23271","CAMSAP1L1"
"23272","C3orf63"
"23274","CLEC16A"
"23275","POFUT2"
"23276","KLHL18"
"23277","KIAA0664"
"23279","NUP160"
"23281","KIAA0774"
"23283","CSTF2T"
"23284","LPHN3"
"23285","KIAA1107"
"23286","WWC1"
"23287","AGTPBP1"
"23288","IQCE"
"23291","FBXW11"
"23293","SMG6"
"23294","ANKS1A"
"23295","MGRN1"
"23299","BICD2"
"23300","ATMIN"
"23301","EHBP1"
"23302","WSCD1"
"23303","KIF13B"
"23304","UBR2"
"23305","ACSL6"
"23306","TMEM194A"
"23307","FKBP15"
"23308","ICOSLG"
"23309","SIN3B"
"23310","NCAPD3"
"23312","DMXL2"
"23313","C22orf9"
"23314","SATB2"
"23315","SLC9A8"
"23316","CUX2"
"23317","DNAJC13"
"23318","ZCCHC11"
"23321","TRIM2"
"23322","RPGRIP1L"
"23324","MAN2B2"
"23325","KIAA1033"
"23326","USP22"
"23327","NEDD4L"
"23328","SASH1"
"23329","TBC1D30"
"23331","TTC28"
"23332","CLASP1"
"23333","DPY19L1"
